Company ID;Event ID;Event description;Order number;Order date;Order time;Stat order date;Stat L/D;Delivery;Payment;Table number;Customer name;Department;I/T;Item;Variants;Item with variants;Quantity;Price;Amount
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;COCACOLA;;COCACOLA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;ACQUA FRIZZANTE LITRO;;ACQUA FRIZZANTE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;CROSTATA;;CROSTATA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;PROFITEROLES;;PROFITEROLES;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;MERINGATA;;MERINGATA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;2,00;1,50;3,00
20;3;FESTA D'AUTUNNO 2026;30;2026-09-07;19:59:32;2026-09-07;D;T;E;304;;BAR;I;CAFFE';;CAFFE';1,00;1,00;1,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;PIZZERIA;K;PROSCIUTTO FUNGHI;;PROSCIUTTO FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;PIZZERIA;K;SICILIANA;;SICILIANA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;PIZZERIA;K;TONNO CIPOLLA;+ SALAMINO;TONNO CIPOLLA + SALAMINO;2,00;7,50;15,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;PIZZERIA;K;CRUDO;BATTUTA BEN COTTA;CRUDO BATTUTA BEN COTTA;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;2,00;5,00;10,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;ACQUA FRIZZANTE LITRO;;ACQUA FRIZZANTE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;COCACOLA;;COCACOLA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;TORTA NONNA;;TORTA NONNA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;MERINGATA;;MERINGATA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;SGROPPINO;;SGROPPINO;2,00;2,50;5,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;CREMA CAFFE';;CREMA CAFFE';1,00;2,50;2,50
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;CAFFE';;CAFFE';2,00;1,00;2,00
20;3;FESTA D'AUTUNNO 2026;31;2026-09-07;20:05:09;2026-09-07;D;T;E;204;Marco;BAR;I;CAFFE';CORRETTO GRAPPA;CAFFE' CORRETTO GRAPPA;1,00;1,50;1,50
20;3;FESTA D'AUTUNNO 2026;32;2026-09-07;20:08:02;2026-09-07;D;A;C;;Rocco Barocco;PIZZERIA;K;CAPRICCIOSA;;CAPRICCIOSA;2,00;7,50;15,00
20;3;FESTA D'AUTUNNO 2026;32;2026-09-07;20:08:02;2026-09-07;D;A;C;;Rocco Barocco;PIZZERIA;K;CAPRICCIOSA;+ SALAMINO BEN COTTA;CAPRICCIOSA + SALAMINO BEN COTTA;2,00;8,00;16,00
20;3;FESTA D'AUTUNNO 2026;32;2026-09-07;20:08:02;2026-09-07;D;A;C;;Rocco Barocco;PIZZERIA;K;DIAVOLA;;DIAVOLA;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;32;2026-09-07;20:08:02;2026-09-07;D;A;C;;Rocco Barocco;PIZZERIA;K;PORCHETTA;+ SALAMINO BATTUTA BEN COTTA;PORCHETTA + SALAMINO BATTUTA BEN COTTA;1,00;9,50;9,50
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;PRIMI;I;RAVIOLI;;RAVIOLI;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;PIZZERIA;K;VERDURE;+ SALAMINO;VERDURE + SALAMINO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;PIZZERIA;K;FORMAGGI;+ SALAMINO BATTUTA BEN COTTA;FORMAGGI + SALAMINO BATTUTA BEN COTTA;1,00;9,00;9,00
20;3;FESTA D'AUTUNNO 2026;33;2026-09-07;20:10:05;2026-09-07;D;T;E;507;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;2,00;3,00;6,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;PIZZERIA;K;TONNO CIPOLLA;;TONNO CIPOLLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;PIZZERIA;K;CRUDO;;CRUDO;1,00;10,00;10,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;PIZZERIA;K;PORCHETTA;;PORCHETTA;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;34;2026-09-07;20:11:28;2026-09-07;D;A;E;;Filippo Renzato;PIZZERIA;K;CALZONE;BEN COTTO;CALZONE BEN COTTO;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;PRIMI;K;PENNE RAGU';;PENNE RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;PRIMI;I;RAVIOLI;;RAVIOLI;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;SECONDI;I;PIATTO DEL GIORNO;;PIATTO DEL GIORNO;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;SECONDI;K;SALSICCE;;SALSICCE;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;PIZZERIA;K;SICILIANA;A SPICCHI;SICILIANA A SPICCHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;35;2026-09-07;20:13:30;2026-09-07;D;T;E;204;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;SALSICCE;;SALSICCE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;COSTICINE;;COSTICINE;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;BRACIOLA;;BRACIOLA;2,00;7,00;14,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;BIS;;BIS;2,00;6,50;13,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;TRIS;;TRIS;2,00;11,00;22,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;I;PIATTO DEL GIORNO;;PIATTO DEL GIORNO;4,00;12,00;48,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;4,00;14,00;56,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;11,00;3,00;33,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;5,00;3,00;15,00
20;3;FESTA D'AUTUNNO 2026;36;2026-09-07;20:14:48;2026-09-07;D;A;E;;Rino Gaetano;SECONDI;I;VERDURE GRIGLIATE;;VERDURE GRIGLIATE;3,00;3,50;10,50
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;PRIMI;K;PENNE AMATRICIANA;;PENNE AMATRICIANA;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;PRIMI;K;GNOCCHI ANATRA;;GNOCCHI ANATRA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;PRIMI;I;TAGLIERE SALUMI;;TAGLIERE SALUMI;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;SECONDI;I;PIATTO DEL GIORNO;;PIATTO DEL GIORNO;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;BAR;I;COCACOLA;;COCACOLA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;BAR;I;ARANCIATA;;ARANCIATA;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;BAR;I;ACQUA FRIZZANTE MEZZO;;ACQUA FRIZZANTE MEZZO;1,00;1,50;1,50
20;3;FESTA D'AUTUNNO 2026;37;2026-09-07;20:16:29;2026-09-07;D;T;E;114;;BAR;I;SGROPPINO;;SGROPPINO;2,00;2,50;5,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;SECONDI;K;SALSICCE;;SALSICCE;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;2,00;14,00;28,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;SECONDI;I;VERDURE GRIGLIATE;;VERDURE GRIGLIATE;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;1,00;5,00;5,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;BAR;I;ROSSA MEDIA;;ROSSA MEDIA;2,00;5,50;11,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;BAR;I;ROSSO LITRO;;ROSSO LITRO;1,00;4,00;4,00
20;3;FESTA D'AUTUNNO 2026;38;2026-09-07;20:19:45;2026-09-07;D;T;E;202;Daniele;BAR;I;ACQUA NATURALE LITRO;;ACQUA NATURALE LITRO;1,00;3,00;3,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;PROSCIUTTO FUNGHI;;PROSCIUTTO FUNGHI;3,00;7,00;21,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;PROSCIUTTO FUNGHI;+ SALAMINO;PROSCIUTTO FUNGHI + SALAMINO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;CAPRICCIOSA;;CAPRICCIOSA;2,00;7,50;15,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;SICILIANA;BEN COTTA;SICILIANA BEN COTTA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;DIAVOLA;BATTUTA;DIAVOLA BATTUTA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;CRUDO;;CRUDO;2,00;10,00;20,00
20;3;FESTA D'AUTUNNO 2026;39;2026-09-07;21:23:59;2026-09-07;D;A;E;;Andrea Borgato;PIZZERIA;K;PORCHETTA;;PORCHETTA;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;SAPORITA;;SAPORITA;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;CONTADINA;;CONTADINA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;MONTANARA;;MONTANARA;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;CARBONARA;;CARBONARA;2,00;7,50;15,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;DIAVOLA;;DIAVOLA;2,00;6,00;12,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;QUATTRO STAGIONI;+ SALAMINO;QUATTRO STAGIONI + SALAMINO;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;PIZZERIA;K;CAPRICCIOSA;+ SALAMINO;CAPRICCIOSA + SALAMINO;1,00;8,00;8,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;CARAFFA ROSSA;;CARAFFA ROSSA;1,00;13,00;13,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;MERINGATA;;MERINGATA;3,00;3,50;10,50
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;TORTA NONNA;;TORTA NONNA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;CROSTATA;;CROSTATA;2,00;3,50;7,00
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;SGROPPINO;;SGROPPINO;5,00;2,50;12,50
20;3;FESTA D'AUTUNNO 2026;40;2026-09-07;21:25:58;2026-09-07;D;T;E;507;;BAR;I;CREMA CAFFE';;CREMA CAFFE';2,00;2,50;5,00
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;PRIMI;K;PENNE AMATRICIANA;;PENNE AMATRICIANA;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;2,00;14,00;28,00
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;SECONDI;I;PIATTO DEL GIORNO;;PIATTO DEL GIORNO;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;SECONDI;I;VERDURE GRIGLIATE;;VERDURE GRIGLIATE;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;41;2026-09-07;21:26:56;2026-09-07;D;T;E;203;;BAR;I;COCACOLA;;COCACOLA;3,00;3,50;10,50
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;2,00;7,50;15,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;PRIMI;I;RAVIOLI;;RAVIOLI;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;PRIMI;I;ANTIPASTO AUTUNNO;;ANTIPASTO AUTUNNO;3,00;6,00;18,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;2,00;14,00;28,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;BAR;I;BIONDA MEDIA;;BIONDA MEDIA;1,00;5,00;5,00
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;BAR;I;ROSSA MEDIA;;ROSSA MEDIA;1,00;5,50;5,50
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;BAR;I;COCACOLA;;COCACOLA;1,00;3,50;3,50
20;3;FESTA D'AUTUNNO 2026;42;2026-09-07;21:29:14;2026-09-07;D;T;E;305;;BAR;I;ACQUA NATURALE MEZZO;;ACQUA NATURALE MEZZO;1,00;2,00;2,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;PENNE RAGU';;PENNE RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;PENNE FORMAGGI;;PENNE FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;PENNE AMATRICIANA;;PENNE AMATRICIANA;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;GNOCCHI RAGU';;GNOCCHI RAGU';1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;GNOCCHI FORMAGGI;;GNOCCHI FORMAGGI;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;K;GNOCCHI ANATRA;;GNOCCHI ANATRA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;I;TAGLIATELLE FUNGHI;;TAGLIATELLE FUNGHI;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;I;LASAGNE AUTUNNO;;LASAGNE AUTUNNO;1,00;7,50;7,50
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;PRIMI;I;RAVIOLI;;RAVIOLI;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;SALSICCE;;SALSICCE;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;COSTICINE;;COSTICINE;1,00;6,00;6,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;BRACIOLA;;BRACIOLA;1,00;7,00;7,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;BIS;;BIS;1,00;6,50;6,50
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;TRIS;;TRIS;1,00;11,00;11,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;K;PIATTO SAGRA;;PIATTO SAGRA;1,00;14,00;14,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;I;PIATTO DEL GIORNO;;PIATTO DEL GIORNO;3,00;12,00;36,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;I;PATATE FRITTE;;PATATE FRITTE;6,00;3,00;18,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;SECONDI;I;FAGIOLI CIPOLLA;;FAGIOLI CIPOLLA;3,00;3,00;9,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;BAR;I;CARAFFA BIONDA;;CARAFFA BIONDA;1,00;12,00;12,00
20;3;FESTA D'AUTUNNO 2026;43;2026-09-07;21:32:49;2026-09-07;D;T;E;413;;BAR;I;CARAFFA ROSSA;;CARAFFA ROSSA;1,00;13,00;13,00
